eventid,date,time,ild_depth,ild_temp
511603400,2016-10-19,06:00:00,87.9124415874061,13.9810499612654
511603400,2016-10-19,12:00:00,93.2841607083877,14.1286094909225
511603400,2016-10-19,18:00:00,62.577292761204,14.3979272638217
511603400,2016-10-20,06:00:00,89.5887093914835,14.2729711586012
511603400,2016-10-20,12:00:00,91.2019045050954,14.5888252894581
511603400,2016-10-20,18:00:00,72.0138974052293,14.8004891165993
511603400,2016-10-21,00:00:00,73.0058501797411,15.1734208257318
511603400,2016-10-21,06:00:00,89.4924299516151,14.9813996648638
511603400,2016-10-21,12:00:00,76.4436785611056,14.7821527848412
511603400,2016-10-21,18:00:00,72.9168807627165,14.7739900540813
511603400,2016-10-22,06:00:00,73.5699015638719,14.8500520094923
511603400,2016-10-22,18:00:00,62.6181488450866,15.3653362080552
511603400,2016-10-23,06:00:00,95.091014819287,15.4547959609872
511603400,2016-10-23,12:00:00,88.9356888594943,15.2119570830603
511603400,2016-10-23,18:00:00,54.8096409301137,15.3404146685906
511603400,2016-10-24,00:00:00,87.8960205254331,15.1510049330032
511603400,2016-10-24,06:00:00,66.7680613029082,15.0566379337928
511603400,2016-10-24,12:00:00,63.982309546471,15.9991990877781
511603400,2016-10-24,18:00:00,56.4332721504335,16.1523138001361
511603400,2016-10-25,12:00:00,78.5039648905424,16.0929516477658
511603400,2016-10-25,18:00:00,88.7361866557846,16.0893501545846
511603400,2016-10-27,00:00:00,49.0058225616233,16.6356315606752
511603400,2016-10-27,06:00:00,39.3057305363424,16.6780061622319
511603400,2016-10-27,12:00:00,80.2782433117638,16.5937585131169
511603400,2016-10-27,18:00:00,51.304140489186,16.7863408018502
511603400,2016-10-28,06:00:00,84.8114293310603,16.6799804809622
511603400,2016-10-28,12:00:00,49.451560470204,16.614224799013
511603400,2016-10-29,00:00:00,60.4440849536869,16.6652456311554
511603400,2016-10-29,06:00:00,58.0282485163931,16.5625360567547
511603400,2016-10-29,12:00:00,42.9367076529458,16.5215990517082
511603400,2016-10-30,12:00:00,53.9990737310152,16.3926767971959
511603400,2016-10-31,06:00:00,49.3479795655259,16.6895360524138
511603400,2016-11-01,06:00:00,44.3816918060587,16.5411313273735
511603400,2016-11-01,12:00:00,55.8212800462833,16.8551430597848
511603400,2016-11-01,18:00:00,69.8374929761508,16.5515022286467
511603400,2016-11-03,12:00:00,61.6741366507604,17.0172372954367
511603400,2016-11-04,06:00:00,57.0352277709946,16.8120708162367
511603400,2016-11-07,12:00:00,70.4054504367471,16.3195347038867
511603400,2016-11-07,18:00:00,53.299017638931,16.3969291553826
511603400,2016-11-08,12:00:00,43.0051459555017,15.5507272246703
511603400,2016-11-09,06:00:00,47.8921167188738,15.1397936467039
511603400,2016-11-09,12:00:00,53.6064604181622,15.0983721780963
511603400,2016-11-09,18:00:00,71.9786673088465,15.3498832716635
511603400,2016-11-10,12:00:00,62.3758595808637,15.2906090690143
511603400,2016-11-11,12:00:00,81.3037370423891,15.0800447683746
511603400,2016-11-12,06:00:00,63.2678023829158,15.3797014128749
511603400,2016-11-12,12:00:00,63.752070372678,15.3657720967783
511603400,2016-11-13,06:00:00,59.1075511861974,15.2972615291791
511603400,2016-11-13,18:00:00,61.3076808604644,15.2328307283142
511603400,2016-11-14,06:00:00,60.4340477863429,14.9022418858708
511603400,2016-11-14,12:00:00,64.3821612131537,14.9358578084516
511603400,2016-11-14,18:00:00,66.8446863868882,14.5487637575095
511603400,2016-11-15,06:00:00,54.9727633569834,14.4444171439733
511603400,2016-11-15,12:00:00,51.160321332589,14.4207904599937
511603400,2016-11-16,00:00:00,58.784024088005,14.9045593369806
511603400,2016-11-16,06:00:00,58.74228655765,14.5559865133276
511603400,2016-11-16,12:00:00,57.9712811695481,14.6603605198889
511603400,2016-11-17,00:00:00,65.4278907522221,14.5503367178403
511603400,2016-11-17,06:00:00,44.5628584174208,14.5550600964196
511603400,2016-11-18,00:00:00,73.8687389419672,15.0787413317207
511603400,2016-11-18,12:00:00,99.0296221871419,14.7692170376544
511603400,2016-11-19,00:00:00,55.287082370108,15.1698313760315
511603400,2016-11-19,06:00:00,51.3273450101121,14.7408742413014
511603400,2016-11-19,12:00:00,44.57048825078,14.9580988195405
511603400,2016-11-20,06:00:00,61.3600900818718,14.7571283953637
511603400,2016-11-22,06:00:00,76.2775809068903,14.5656505444375
511603400,2016-11-24,06:00:00,56.2069131562098,14.4372973048496
511603400,2016-11-25,06:00:00,62.5856116307382,14.2697212936483
511603400,2016-11-25,12:00:00,57.9499642912752,13.8783625496914
511603400,2016-11-26,00:00:00,72.2824798844442,13.5797091472386
511603400,2016-11-26,06:00:00,62.9492101362352,13.5452621899979
511603400,2016-11-26,12:00:00,66.020250070725,13.6516023551258
511603400,2016-11-27,00:00:00,98.7123320757984,13.4595112878913
511603400,2016-11-27,06:00:00,102.265818098478,13.4186619972334
511603400,2016-11-27,12:00:00,74.241388021166,13.7899071969429
511603400,2016-11-28,12:00:00,68.3621918901468,13.9253383976454
511603400,2016-11-28,18:00:00,56.905963542645,13.8432637262907
511603400,2016-11-29,06:00:00,86.1367282476464,13.9431319749539
511603400,2016-11-30,12:00:00,70.4509248321761,13.8953045248756
511603400,2016-12-02,06:00:00,79.5792898301584,14.2273888708898
511603400,2016-12-03,06:00:00,91.8912432206104,14.0562375632256
511603400,2016-12-04,12:00:00,60.9149797616664,13.3770645259791
511603400,2016-12-08,12:00:00,74.4266692554469,13.6978162684816
511603400,2016-12-09,06:00:00,75.3298629333287,13.1253534223882
511603400,2016-12-09,12:00:00,93.0159174761643,13.1260767657965
511603400,2016-12-09,18:00:00,80.862192783513,13.3837909579143
511603400,2016-12-11,12:00:00,106.880657181878,13.2643791166383
511603400,2016-12-11,18:00:00,94.1165750729849,13.2876469799975
511603400,2016-12-12,06:00:00,80.9492083549213,12.9740165221621
511603400,2016-12-12,12:00:00,80.0398701318458,12.9817606221003
511603400,2016-12-12,18:00:00,129.512617503908,13.165086732423
511603400,2016-12-13,00:00:00,111.504223521869,12.666321902652
511603400,2016-12-25,12:00:00,94.6298939082453,12.1898713609339
511603400,2016-12-27,00:00:00,64.7187717505835,12.28858891465
511603400,2017-01-05,12:00:00,157.239001354755,12.311573032469
511603400,2017-01-07,00:00:00,164.076083790876,12.1531968595087
511603400,2017-01-07,06:00:00,142.122873752842,12.3736403843207
511603400,2017-01-07,12:00:00,135.655346869935,12.5371207380786
511603400,2017-01-08,12:00:00,182.405878309028,12.0850146729864
511603400,2017-01-15,06:00:00,146.114649221172,11.988125996293
511603400,2017-04-03,12:00:00,431.52107925854,11.5284081396358
511603400,2017-04-08,12:00:00,169.54146484941,11.8168532244306
