PDT Number,using backup body themistor,Date & Time of PDT,Depth (m),Minimum Temperature ,Maximum Temperature,Mean Temperature,Delta Temperature,repeats
387,no,19-Apr-2005 06:00,40,13.4,13.6,13.5,0.1,1
387,no,19-Apr-2005 06:00,56,13.0,13.6,13.3,0.3,1
387,no,19-Apr-2005 06:00,72,12.8,13.6,13.2,0.4,1
387,no,19-Apr-2005 06:00,80,12.8,13.6,13.2,0.4,1
387,no,19-Apr-2005 06:00,92,13.0,13.4,13.2,0.2,1
387,no,19-Apr-2005 06:00,112,12.6,12.6,12.6,0.0,1
388,no,19-Apr-2005 18:00,0,13.6,13.8,13.7,0.1,1
388,no,19-Apr-2005 18:00,4,13.6,13.8,13.7,0.1,1
388,no,19-Apr-2005 18:00,32,13.6,13.8,13.7,0.1,1
388,no,19-Apr-2005 18:00,52,13.6,13.8,13.7,0.1,1
388,no,19-Apr-2005 18:00,60,13.6,13.8,13.7,0.1,1
388,no,19-Apr-2005 18:00,80,13.6,13.8,13.7,0.1,1
388,no,19-Apr-2005 18:00,92,13.2,13.6,13.4,0.2,1
388,no,19-Apr-2005 18:00,116,13.2,13.2,13.2,0.0,1
389,no,20-Apr-2005 06:00,0,13.6,13.8,13.7,0.1,1
389,no,20-Apr-2005 06:00,80,13.2,13.6,13.4,0.2,1
389,no,20-Apr-2005 06:00,88,13.2,13.6,13.4,0.2,1
389,no,20-Apr-2005 06:00,144,13.0,13.0,13.0,0.0,1
389,no,20-Apr-2005 06:00,200,13.0,13.0,13.0,0.0,1
389,no,20-Apr-2005 06:00,280,12.6,12.8,12.7,0.1,1
389,no,20-Apr-2005 06:00,380,12.4,12.4,12.4,0.0,1
389,no,20-Apr-2005 06:00,396,12.2,12.4,12.3,0.1,1
390,no,20-Apr-2005 18:00,0,13.6,13.8,13.7,0.1,1
390,no,20-Apr-2005 18:00,24,13.6,13.8,13.7,0.1,1
390,no,20-Apr-2005 18:00,60,13.6,13.6,13.6,0.0,1
390,no,20-Apr-2005 18:00,64,13.4,13.6,13.5,0.1,1
390,no,20-Apr-2005 18:00,100,13.2,13.2,13.2,0.0,1
390,no,20-Apr-2005 18:00,120,13.2,13.2,13.2,0.0,1
390,no,20-Apr-2005 18:00,152,13.2,13.2,13.2,0.0,1
390,no,20-Apr-2005 18:00,168,13.0,13.0,13.0,0.0,1
391,no,21-Apr-2005 06:00,0,13.6,13.8,13.7,0.1,1
391,no,21-Apr-2005 06:00,20,13.6,13.6,13.6,0.0,1
391,no,21-Apr-2005 06:00,32,13.6,13.6,13.6,0.0,1
391,no,21-Apr-2005 06:00,72,13.4,13.6,13.5,0.1,1
391,no,21-Apr-2005 06:00,84,13.2,13.6,13.4,0.2,1
391,no,21-Apr-2005 06:00,96,13.0,13.4,13.2,0.2,1
391,no,21-Apr-2005 06:00,120,13.0,13.2,13.1,0.1,1
391,no,21-Apr-2005 06:00,148,13.0,13.2,13.1,0.1,1
392,no,21-Apr-2005 18:00,0,13.6,13.8,13.7,0.1,1
392,no,21-Apr-2005 18:00,4,13.6,13.8,13.7,0.1,1
392,no,21-Apr-2005 18:00,28,13.6,13.8,13.7,0.1,1
392,no,21-Apr-2005 18:00,40,13.6,13.8,13.7,0.1,1
392,no,21-Apr-2005 18:00,64,13.6,13.6,13.6,0.0,1
392,no,21-Apr-2005 18:00,80,13.2,13.6,13.4,0.2,1
392,no,21-Apr-2005 18:00,84,13.2,13.6,13.4,0.2,1
392,no,21-Apr-2005 18:00,104,13.0,13.2,13.1,0.1,1
393,no,22-Apr-2005 06:00,40,13.6,13.6,13.6,0.0,1
393,no,22-Apr-2005 06:00,56,13.6,13.6,13.6,0.0,1
393,no,22-Apr-2005 06:00,88,13.2,13.4,13.3,0.1,1
393,no,22-Apr-2005 06:00,108,13.0,13.6,13.3,0.3,1
393,no,22-Apr-2005 06:00,120,13.0,13.4,13.2,0.2,1
393,no,22-Apr-2005 06:00,144,13.0,13.2,13.1,0.1,1
393,no,22-Apr-2005 06:00,164,12.8,13.2,13.0,0.2,1
393,no,22-Apr-2005 06:00,180,12.8,13.0,12.9,0.1,1
394,no,22-Apr-2005 18:00,0,13.6,13.8,13.7,0.1,1
394,no,22-Apr-2005 18:00,4,13.6,13.8,13.7,0.1,1
394,no,22-Apr-2005 18:00,40,13.6,13.6,13.6,0.0,1
394,no,22-Apr-2005 18:00,44,13.6,13.8,13.7,0.1,1
394,no,22-Apr-2005 18:00,60,13.6,13.8,13.7,0.1,1
394,no,22-Apr-2005 18:00,88,13.2,13.6,13.4,0.2,1
394,no,22-Apr-2005 18:00,100,13.2,13.6,13.4,0.2,1
394,no,22-Apr-2005 18:00,112,13.4,13.6,13.5,0.1,1
395,no,23-Apr-2005 06:00,0,13.6,13.6,13.6,0.0,1
395,no,23-Apr-2005 06:00,4,13.6,13.6,13.6,0.0,1
395,no,23-Apr-2005 06:00,80,13.4,13.6,13.5,0.1,1
395,no,23-Apr-2005 06:00,96,13.2,13.6,13.4,0.2,1
395,no,23-Apr-2005 06:00,124,13.2,13.4,13.3,0.1,1
395,no,23-Apr-2005 06:00,148,13.0,13.2,13.1,0.1,1
395,no,23-Apr-2005 06:00,180,13.0,13.0,13.0,0.0,1
395,no,23-Apr-2005 06:00,228,12.8,13.0,12.9,0.1,1
396,no,23-Apr-2005 18:00,0,13.6,14.0,13.8,0.2,1
396,no,23-Apr-2005 18:00,32,13.6,14.0,13.8,0.2,1
396,no,23-Apr-2005 18:00,72,13.4,14.0,13.7,0.3,1
396,no,23-Apr-2005 18:00,84,13.4,14.0,13.7,0.3,1
396,no,23-Apr-2005 18:00,112,13.2,13.8,13.5,0.3,1
396,no,23-Apr-2005 18:00,148,13.0,13.2,13.1,0.1,1
396,no,23-Apr-2005 18:00,188,13.0,13.0,13.0,0.0,1
396,no,23-Apr-2005 18:00,216,13.0,13.0,13.0,0.0,1
397,no,24-Apr-2005 06:00,52,13.6,13.6,13.6,0.0,1
397,no,24-Apr-2005 06:00,72,13.6,13.6,13.6,0.0,1
397,no,24-Apr-2005 06:00,96,13.4,13.6,13.5,0.1,1
397,no,24-Apr-2005 06:00,112,13.2,13.6,13.4,0.2,1
397,no,24-Apr-2005 06:00,120,13.2,13.6,13.4,0.2,1
397,no,24-Apr-2005 06:00,136,13.2,13.4,13.3,0.1,1
397,no,24-Apr-2005 06:00,160,13.0,13.2,13.1,0.1,1
397,no,24-Apr-2005 06:00,180,13.0,13.2,13.1,0.1,1
398,no,24-Apr-2005 18:00,0,13.8,14.4,14.1,0.3,1
398,no,24-Apr-2005 18:00,4,13.8,14.4,14.1,0.3,1
398,no,24-Apr-2005 18:00,72,13.6,14.4,14.0,0.4,1
398,no,24-Apr-2005 18:00,96,13.4,14.4,13.9,0.5,1
398,no,24-Apr-2005 18:00,104,13.4,14.2,13.8,0.4,1
398,no,24-Apr-2005 18:00,140,13.4,14.0,13.7,0.3,1
398,no,24-Apr-2005 18:00,168,13.2,13.8,13.5,0.3,1
398,no,24-Apr-2005 18:00,204,13.2,13.4,13.3,0.1,1
399,no,25-Apr-2005 06:00,0,14.0,14.0,14.0,0.0,1
399,no,25-Apr-2005 06:00,4,14.2,14.2,14.2,0.0,1
399,no,25-Apr-2005 06:00,48,14.0,14.0,14.0,0.0,1
399,no,25-Apr-2005 06:00,64,13.8,13.8,13.8,0.0,1
399,no,25-Apr-2005 06:00,92,13.6,13.8,13.7,0.1,1
399,no,25-Apr-2005 06:00,112,13.2,13.8,13.5,0.3,1
399,no,25-Apr-2005 06:00,120,13.2,13.8,13.5,0.3,1
399,no,25-Apr-2005 06:00,148,13.2,13.4,13.3,0.1,1
400,no,25-Apr-2005 18:00,0,14.0,14.4,14.2,0.2,1
400,no,25-Apr-2005 18:00,4,14.0,14.4,14.2,0.2,1
400,no,25-Apr-2005 18:00,72,13.6,14.2,13.9,0.3,1
400,no,25-Apr-2005 18:00,112,13.4,13.6,13.5,0.1,1
400,no,25-Apr-2005 18:00,148,13.2,13.4,13.3,0.1,1
400,no,25-Apr-2005 18:00,172,13.4,13.4,13.4,0.0,1
400,no,25-Apr-2005 18:00,240,13.2,13.2,13.2,0.0,1
400,no,25-Apr-2005 18:00,264,13.0,13.0,13.0,0.0,1
401,no,26-Apr-2005 06:00,64,13.6,13.8,13.7,0.1,1
401,no,26-Apr-2005 06:00,88,13.2,13.6,13.4,0.2,1
401,no,26-Apr-2005 06:00,144,13.0,13.2,13.1,0.1,1
401,no,26-Apr-2005 06:00,160,13.0,13.2,13.1,0.1,1
401,no,26-Apr-2005 06:00,236,13.0,13.0,13.0,0.0,1
401,no,26-Apr-2005 06:00,244,12.8,12.8,12.8,0.0,1
401,no,26-Apr-2005 06:00,292,12.8,12.8,12.8,0.0,1
401,no,26-Apr-2005 06:00,332,12.6,12.6,12.6,0.0,1
402,no,26-Apr-2005 18:00,0,13.6,14.0,13.8,0.2,1
402,no,26-Apr-2005 18:00,4,13.6,14.0,13.8,0.2,1
402,no,26-Apr-2005 18:00,68,13.6,14.0,13.8,0.2,1
402,no,26-Apr-2005 18:00,96,13.4,13.6,13.5,0.1,1
402,no,26-Apr-2005 18:00,136,13.0,13.2,13.1,0.1,1
402,no,26-Apr-2005 18:00,188,13.0,13.0,13.0,0.0,1
402,no,26-Apr-2005 18:00,208,12.8,12.8,12.8,0.0,1
402,no,26-Apr-2005 18:00,264,12.8,12.8,12.8,0.0,1
403,no,27-Apr-2005 06:00,0,14.0,14.4,14.2,0.2,1
403,no,27-Apr-2005 06:00,4,14.0,14.4,14.2,0.2,1
403,no,27-Apr-2005 06:00,68,13.8,14.0,13.9,0.1,1
403,no,27-Apr-2005 06:00,92,13.4,14.0,13.7,0.3,1
403,no,27-Apr-2005 06:00,100,13.4,14.0,13.7,0.3,1
403,no,27-Apr-2005 06:00,136,13.2,13.4,13.3,0.1,1
403,no,27-Apr-2005 06:00,164,13.2,13.2,13.2,0.0,1
403,no,27-Apr-2005 06:00,196,13.2,13.2,13.2,0.0,1
404,no,27-Apr-2005 18:00,0,14.2,14.4,14.3,0.1,1
404,no,27-Apr-2005 18:00,4,14.2,14.4,14.3,0.1,1
404,no,27-Apr-2005 18:00,60,14.2,14.4,14.3,0.1,1
404,no,27-Apr-2005 18:00,76,14.2,14.4,14.3,0.1,1
404,no,27-Apr-2005 18:00,96,14.2,14.4,14.3,0.1,1
404,no,27-Apr-2005 18:00,112,14.2,14.4,14.3,0.1,1
404,no,27-Apr-2005 18:00,136,13.8,14.4,14.1,0.3,1
404,no,27-Apr-2005 18:00,168,13.6,14.2,13.9,0.3,1
405,no,28-Apr-2005 06:00,60,14.2,14.2,14.2,0.0,1
405,no,28-Apr-2005 06:00,124,13.8,14.2,14.0,0.2,1
405,no,28-Apr-2005 06:00,152,13.6,14.0,13.8,0.2,1
405,no,28-Apr-2005 06:00,232,13.4,13.6,13.5,0.1,1
405,no,28-Apr-2005 06:00,312,12.6,13.2,12.9,0.3,1
405,no,28-Apr-2005 06:00,360,12.2,12.4,12.3,0.1,1
405,no,28-Apr-2005 06:00,384,12.0,12.4,12.2,0.2,1
405,no,28-Apr-2005 06:00,472,11.6,12.0,11.8,0.2,1
406,no,28-Apr-2005 18:00,0,14.2,14.4,14.3,0.1,1
406,no,28-Apr-2005 18:00,88,14.0,14.2,14.1,0.1,1
406,no,28-Apr-2005 18:00,248,12.8,13.2,13.0,0.2,1
406,no,28-Apr-2005 18:00,344,12.0,12.4,12.2,0.2,1
406,no,28-Apr-2005 18:00,368,11.8,12.2,12.0,0.2,1
406,no,28-Apr-2005 18:00,516,11.0,11.2,11.1,0.1,1
406,no,28-Apr-2005 18:00,656,9.8,9.8,9.8,0.0,1
406,no,28-Apr-2005 18:00,720,9.2,9.4,9.3,0.1,1
407,no,29-Apr-2005 06:00,24,14.2,14.4,14.3,0.1,1
407,no,29-Apr-2005 06:00,52,14.2,14.4,14.3,0.1,1
407,no,29-Apr-2005 06:00,68,14.2,14.2,14.2,0.0,1
407,no,29-Apr-2005 06:00,96,14.0,14.4,14.2,0.2,1
407,no,29-Apr-2005 06:00,116,14.0,14.4,14.2,0.2,1
407,no,29-Apr-2005 06:00,120,13.8,14.4,14.1,0.3,1
407,no,29-Apr-2005 06:00,140,13.8,14.2,14.0,0.2,1
407,no,29-Apr-2005 06:00,168,13.6,13.8,13.7,0.1,1
408,no,29-Apr-2005 18:00,0,14.4,14.4,14.4,0.0,1
408,no,29-Apr-2005 18:00,44,14.2,14.2,14.2,0.0,1
408,no,29-Apr-2005 18:00,96,14.0,14.2,14.1,0.1,1
408,no,29-Apr-2005 18:00,116,14.0,14.2,14.1,0.1,1
408,no,29-Apr-2005 18:00,176,13.8,13.8,13.8,0.0,1
408,no,29-Apr-2005 18:00,224,13.6,13.6,13.6,0.0,1
408,no,29-Apr-2005 18:00,256,13.2,13.2,13.2,0.0,1
408,no,29-Apr-2005 18:00,316,13.0,13.0,13.0,0.0,1
409,no,30-Apr-2005 06:00,0,14.4,14.6,14.5,0.1,1
409,no,30-Apr-2005 06:00,96,13.8,14.2,14.0,0.2,1
409,no,30-Apr-2005 06:00,108,13.8,14.2,14.0,0.2,1
409,no,30-Apr-2005 06:00,180,13.4,13.6,13.5,0.1,1
409,no,30-Apr-2005 06:00,236,13.4,13.4,13.4,0.0,1
409,no,30-Apr-2005 06:00,320,13.0,13.2,13.1,0.1,1
409,no,30-Apr-2005 06:00,372,12.4,12.6,12.5,0.1,1
409,no,30-Apr-2005 06:00,460,12.0,12.2,12.1,0.1,1
410,no,30-Apr-2005 18:00,0,14.2,14.4,14.3,0.1,1
410,no,30-Apr-2005 18:00,60,13.8,14.0,13.9,0.1,1
410,no,30-Apr-2005 18:00,88,13.6,14.0,13.8,0.2,1
410,no,30-Apr-2005 18:00,140,13.2,13.4,13.3,0.1,1
410,no,30-Apr-2005 18:00,232,12.8,13.0,12.9,0.1,1
410,no,30-Apr-2005 18:00,256,12.8,12.8,12.8,0.0,1
410,no,30-Apr-2005 18:00,316,12.6,12.8,12.7,0.1,1
410,no,30-Apr-2005 18:00,384,12.4,12.4,12.4,0.0,1
411,no,01-May-2005 06:00,8,14.2,14.2,14.2,0.0,1
411,no,01-May-2005 06:00,104,13.4,13.6,13.5,0.1,1
411,no,01-May-2005 06:00,140,13.0,13.6,13.3,0.3,1
411,no,01-May-2005 06:00,172,13.0,13.2,13.1,0.1,1
411,no,01-May-2005 06:00,240,13.0,13.0,13.0,0.0,1
411,no,01-May-2005 06:00,360,12.4,12.6,12.5,0.1,1
411,no,01-May-2005 06:00,408,12.2,12.4,12.3,0.1,1
411,no,01-May-2005 06:00,456,12.2,12.2,12.2,0.0,1
412,no,01-May-2005 18:00,0,14.6,14.8,14.7,0.1,1
412,no,01-May-2005 18:00,8,14.6,14.8,14.7,0.1,1
412,no,01-May-2005 18:00,112,13.8,14.2,14.0,0.2,1
412,no,01-May-2005 18:00,228,13.4,13.4,13.4,0.0,1
412,no,01-May-2005 18:00,268,13.4,13.4,13.4,0.0,1
412,no,01-May-2005 18:00,336,13.0,13.2,13.1,0.1,1
412,no,01-May-2005 18:00,372,12.8,12.8,12.8,0.0,1
412,no,01-May-2005 18:00,468,12.2,12.2,12.2,0.0,1
413,no,02-May-2005 06:00,0,14.4,15.0,14.7,0.3,1
413,no,02-May-2005 06:00,4,14.4,14.8,14.6,0.2,1
413,no,02-May-2005 06:00,40,14.2,14.2,14.2,0.0,1
413,no,02-May-2005 06:00,40,14.2,14.2,14.2,0.0,1
413,no,02-May-2005 06:00,72,14.2,14.2,14.2,0.0,1
413,no,02-May-2005 06:00,88,14.2,14.2,14.2,0.0,1
413,no,02-May-2005 06:00,92,14.2,14.2,14.2,0.0,1
413,no,02-May-2005 06:00,112,14.0,14.0,14.0,0.0,1
414,no,02-May-2005 18:00,0,14.4,14.8,14.6,0.2,1
414,no,02-May-2005 18:00,4,14.4,14.8,14.6,0.2,1
414,no,02-May-2005 18:00,32,14.2,14.4,14.3,0.1,1
414,no,02-May-2005 18:00,56,14.0,14.4,14.2,0.2,1
414,no,02-May-2005 18:00,68,14.0,14.4,14.2,0.2,1
414,no,02-May-2005 18:00,80,14.0,14.2,14.1,0.1,1
414,no,02-May-2005 18:00,100,14.0,14.0,14.0,0.0,1
414,no,02-May-2005 18:00,124,13.8,13.8,13.8,0.0,1
415,no,03-May-2005 06:00,0,14.6,15.2,14.9,0.3,1
415,no,03-May-2005 06:00,4,14.6,14.6,14.6,0.0,1
415,no,03-May-2005 06:00,48,14.4,15.4,14.9,0.5,1
415,no,03-May-2005 06:00,56,14.4,15.4,14.9,0.5,1
415,no,03-May-2005 06:00,88,13.6,15.0,14.3,0.7,1
415,no,03-May-2005 06:00,100,13.4,14.8,14.1,0.7,1
415,no,03-May-2005 06:00,112,13.4,14.0,13.7,0.3,1
415,no,03-May-2005 06:00,140,13.6,14.4,14.0,0.4,1
416,no,03-May-2005 18:00,0,15.2,15.8,15.5,0.3,1
416,no,03-May-2005 18:00,4,15.2,15.6,15.4,0.2,1
416,no,03-May-2005 18:00,28,15.2,15.4,15.3,0.1,1
416,no,03-May-2005 18:00,36,15.0,15.4,15.2,0.2,1
416,no,03-May-2005 18:00,48,15.0,15.4,15.2,0.2,1
416,no,03-May-2005 18:00,68,14.8,15.2,15.0,0.2,1
416,no,03-May-2005 18:00,72,14.8,15.0,14.9,0.1,1
416,no,03-May-2005 18:00,88,14.6,14.8,14.7,0.1,1
417,no,04-May-2005 06:00,0,15.2,16.2,15.7,0.5,1
417,no,04-May-2005 06:00,4,15.2,16.0,15.6,0.4,1
417,no,04-May-2005 06:00,92,14.0,14.4,14.2,0.2,1
417,no,04-May-2005 06:00,148,13.8,14.0,13.9,0.1,1
417,no,04-May-2005 06:00,184,13.8,13.8,13.8,0.0,1
417,no,04-May-2005 06:00,240,13.6,13.6,13.6,0.0,1
417,no,04-May-2005 06:00,332,13.0,13.0,13.0,0.0,1
417,no,04-May-2005 06:00,356,12.8,12.8,12.8,0.0,1
418,no,04-May-2005 18:00,0,15.8,16.4,16.1,0.3,1
418,no,04-May-2005 18:00,4,15.8,16.4,16.1,0.3,1
418,no,04-May-2005 18:00,20,15.8,16.2,16.0,0.2,1
418,no,04-May-2005 18:00,28,15.8,16.2,16.0,0.2,1
418,no,04-May-2005 18:00,36,15.8,16.2,16.0,0.2,1
418,no,04-May-2005 18:00,44,16.0,16.2,16.1,0.1,1
418,no,04-May-2005 18:00,56,15.6,16.0,15.8,0.2,1
418,no,04-May-2005 18:00,68,15.4,15.4,15.4,0.0,1
419,no,05-May-2005 06:00,0,16.2,17.2,16.7,0.5,1
419,no,05-May-2005 06:00,4,16.2,17.2,16.7,0.5,1
419,no,05-May-2005 06:00,28,16.2,16.8,16.5,0.3,1
419,no,05-May-2005 06:00,32,16.2,16.2,16.2,0.0,1
419,no,05-May-2005 06:00,44,16.2,16.2,16.2,0.0,1
419,no,05-May-2005 06:00,60,16.4,16.6,16.5,0.1,1
419,no,05-May-2005 06:00,72,15.8,15.8,15.8,0.0,1
419,no,05-May-2005 06:00,84,15.6,15.8,15.7,0.1,1
420,no,05-May-2005 18:00,0,17.0,17.4,17.2,0.2,1
420,no,05-May-2005 18:00,4,17.0,17.4,17.2,0.2,1
420,no,05-May-2005 18:00,36,16.8,17.2,17.0,0.2,1
420,no,05-May-2005 18:00,52,16.6,17.2,16.9,0.3,1
420,no,05-May-2005 18:00,84,15.8,16.0,15.9,0.1,1
420,no,05-May-2005 18:00,88,15.8,16.0,15.9,0.1,1
420,no,05-May-2005 18:00,108,15.8,16.0,15.9,0.1,1
420,no,05-May-2005 18:00,136,15.6,15.6,15.6,0.0,1
421,no,06-May-2005 06:00,4,17.0,17.4,17.2,0.2,1
421,no,06-May-2005 06:00,32,16.8,17.0,16.9,0.1,1
421,no,06-May-2005 06:00,108,14.8,15.6,15.2,0.4,1
421,no,06-May-2005 06:00,180,14.4,15.0,14.7,0.3,1
421,no,06-May-2005 06:00,236,14.0,14.6,14.3,0.3,1
421,no,06-May-2005 06:00,316,13.6,13.6,13.6,0.0,1
421,no,06-May-2005 06:00,432,12.4,12.4,12.4,0.0,1
421,no,06-May-2005 06:00,452,12.2,12.4,12.3,0.1,1
422,no,06-May-2005 18:00,0,17.0,17.4,17.2,0.2,1
422,no,06-May-2005 18:00,24,16.4,16.8,16.6,0.2,1
422,no,06-May-2005 18:00,52,15.4,16.2,15.8,0.4,1
422,no,06-May-2005 18:00,80,15.0,15.6,15.3,0.3,1
422,no,06-May-2005 18:00,128,14.8,15.0,14.9,0.1,1
422,no,06-May-2005 18:00,136,14.8,15.0,14.9,0.1,1
422,no,06-May-2005 18:00,192,14.4,14.4,14.4,0.0,1
422,no,06-May-2005 18:00,208,14.2,14.2,14.2,0.0,1
423,no,07-May-2005 06:00,0,16.8,17.0,16.9,0.1,1
423,no,07-May-2005 06:00,100,15.0,15.4,15.2,0.2,1
423,no,07-May-2005 06:00,180,14.4,15.0,14.7,0.3,1
423,no,07-May-2005 06:00,204,14.4,15.0,14.7,0.3,1
423,no,07-May-2005 06:00,280,14.0,14.2,14.1,0.1,1
423,no,07-May-2005 06:00,372,13.0,13.0,13.0,0.0,1
423,no,07-May-2005 06:00,508,11.8,12.0,11.9,0.1,1
423,no,07-May-2005 06:00,556,11.6,11.6,11.6,0.0,1
424,no,07-May-2005 18:00,0,17.2,17.6,17.4,0.2,1
424,no,07-May-2005 18:00,4,17.0,17.6,17.3,0.3,1
424,no,07-May-2005 18:00,56,15.4,16.2,15.8,0.4,1
424,no,07-May-2005 18:00,116,14.6,15.2,14.9,0.3,1
424,no,07-May-2005 18:00,144,14.6,15.0,14.8,0.2,1
424,no,07-May-2005 18:00,176,14.4,15.0,14.7,0.3,1
424,no,07-May-2005 18:00,204,14.4,14.8,14.6,0.2,1
424,no,07-May-2005 18:00,252,14.0,14.4,14.2,0.2,1
425,no,08-May-2005 06:00,0,16.8,17.8,17.3,0.5,1
425,no,08-May-2005 06:00,28,16.0,17.4,16.7,0.7,1
425,no,08-May-2005 06:00,84,14.4,15.2,14.8,0.4,1
425,no,08-May-2005 06:00,152,14.0,14.6,14.3,0.3,1
425,no,08-May-2005 06:00,176,13.8,14.6,14.2,0.4,1
425,no,08-May-2005 06:00,200,13.8,14.6,14.2,0.4,1
425,no,08-May-2005 06:00,248,13.6,14.0,13.8,0.2,1
425,no,08-May-2005 06:00,308,13.0,13.4,13.2,0.2,1
426,no,08-May-2005 18:00,0,17.6,18.2,17.9,0.3,1
426,no,08-May-2005 18:00,4,17.6,18.2,17.9,0.3,1
426,no,08-May-2005 18:00,56,15.2,16.4,15.8,0.6,1
426,no,08-May-2005 18:00,92,14.6,15.6,15.1,0.5,1
426,no,08-May-2005 18:00,104,14.4,15.4,14.9,0.5,1
426,no,08-May-2005 18:00,128,14.0,14.2,14.1,0.1,1
426,no,08-May-2005 18:00,148,14.0,14.0,14.0,0.0,1
426,no,08-May-2005 18:00,188,13.8,13.8,13.8,0.0,1
427,no,09-May-2005 06:00,0,18.0,18.4,18.2,0.2,1
427,no,09-May-2005 06:00,80,15.4,16.0,15.7,0.3,1
427,no,09-May-2005 06:00,136,14.6,15.4,15.0,0.4,1
427,no,09-May-2005 06:00,172,14.4,15.0,14.7,0.3,1
427,no,09-May-2005 06:00,220,14.2,14.6,14.4,0.2,1
427,no,09-May-2005 06:00,268,14.0,14.4,14.2,0.2,1
427,no,09-May-2005 06:00,360,13.0,13.0,13.0,0.0,1
427,no,09-May-2005 06:00,412,12.4,12.6,12.5,0.1,1
428,no,09-May-2005 18:00,0,18.0,18.6,18.3,0.3,1
428,no,09-May-2005 18:00,4,18.0,18.6,18.3,0.3,1
428,no,09-May-2005 18:00,156,14.6,15.0,14.8,0.2,1
428,no,09-May-2005 18:00,256,14.2,14.4,14.3,0.1,1
428,no,09-May-2005 18:00,348,13.2,13.4,13.3,0.1,1
428,no,09-May-2005 18:00,424,12.2,12.2,12.2,0.0,1
428,no,09-May-2005 18:00,512,12.0,12.0,12.0,0.0,1
428,no,09-May-2005 18:00,644,11.6,11.6,11.6,0.0,1
429,no,10-May-2005 06:00,0,18.4,18.8,18.6,0.2,1
429,no,10-May-2005 06:00,8,18.4,18.6,18.5,0.1,1
429,no,10-May-2005 06:00,68,15.4,16.8,16.1,0.7,1
429,no,10-May-2005 06:00,124,14.4,15.4,14.9,0.5,1
429,no,10-May-2005 06:00,148,14.4,15.2,14.8,0.4,1
429,no,10-May-2005 06:00,180,14.0,14.8,14.4,0.4,1
429,no,10-May-2005 06:00,196,14.0,14.6,14.3,0.3,1
429,no,10-May-2005 06:00,248,13.4,13.6,13.5,0.1,1
430,no,10-May-2005 18:00,0,18.6,19.2,18.9,0.3,1
430,no,10-May-2005 18:00,4,18.6,19.2,18.9,0.3,1
430,no,10-May-2005 18:00,80,15.8,16.8,16.3,0.5,1
430,no,10-May-2005 18:00,120,15.0,16.2,15.6,0.6,1
430,no,10-May-2005 18:00,152,15.0,16.0,15.5,0.5,1
430,no,10-May-2005 18:00,208,14.4,15.2,14.8,0.4,1
430,no,10-May-2005 18:00,232,14.0,14.8,14.4,0.4,1
430,no,10-May-2005 18:00,268,14.2,14.4,14.3,0.1,1
431,no,11-May-2005 06:00,0,19.0,19.6,19.3,0.3,1
431,no,11-May-2005 06:00,4,19.0,19.6,19.3,0.3,1
431,no,11-May-2005 06:00,100,16.0,16.0,16.0,0.0,1
431,no,11-May-2005 06:00,160,15.2,15.6,15.4,0.2,1
431,no,11-May-2005 06:00,180,14.6,15.4,15.0,0.4,1
431,no,11-May-2005 06:00,244,14.4,14.8,14.6,0.2,1
431,no,11-May-2005 06:00,288,14.0,14.6,14.3,0.3,1
431,no,11-May-2005 06:00,336,13.6,13.8,13.7,0.1,1
432,no,11-May-2005 18:00,0,19.0,19.6,19.3,0.3,1
432,no,11-May-2005 18:00,4,19.0,19.4,19.2,0.2,1
432,no,11-May-2005 18:00,136,15.4,16.4,15.9,0.5,1
432,no,11-May-2005 18:00,192,15.2,15.6,15.4,0.2,1
432,no,11-May-2005 18:00,260,14.4,15.4,14.9,0.5,1
432,no,11-May-2005 18:00,332,13.8,13.8,13.8,0.0,1
432,no,11-May-2005 18:00,424,13.0,13.0,13.0,0.0,1
432,no,11-May-2005 18:00,508,12.2,12.2,12.2,0.0,1
433,no,12-May-2005 06:00,0,19.2,19.8,19.5,0.3,1
433,no,12-May-2005 06:00,80,16.6,16.6,16.6,0.0,1
433,no,12-May-2005 06:00,232,15.2,15.6,15.4,0.2,1
433,no,12-May-2005 06:00,472,12.2,12.6,12.4,0.2,1
433,no,12-May-2005 06:00,496,12.2,12.4,12.3,0.1,1
433,no,12-May-2005 06:00,764,10.4,10.6,10.5,0.1,1
433,no,12-May-2005 06:00,840,10.2,10.2,10.2,0.0,1
433,no,12-May-2005 06:00,980,10.0,10.0,10.0,0.0,1
434,no,12-May-2005 18:00,0,19.6,19.6,19.6,0.0,1
434,no,12-May-2005 18:00,12,19.4,19.6,19.5,0.1,1
434,no,12-May-2005 18:00,176,15.4,15.8,15.6,0.2,1
434,no,12-May-2005 18:00,288,14.8,15.2,15.0,0.2,1
434,no,12-May-2005 18:00,356,13.8,13.8,13.8,0.0,1
434,no,12-May-2005 18:00,456,12.6,12.6,12.6,0.0,1
434,no,12-May-2005 18:00,560,11.8,11.8,11.8,0.0,1
434,no,12-May-2005 18:00,676,11.4,11.4,11.4,0.0,1
435,no,13-May-2005 06:00,0,19.8,20.4,20.1,0.3,1
435,no,13-May-2005 06:00,76,16.0,16.6,16.3,0.3,1
435,no,13-May-2005 06:00,220,14.2,15.4,14.8,0.6,1
435,no,13-May-2005 06:00,264,13.8,14.6,14.2,0.4,1
435,no,13-May-2005 06:00,380,12.6,12.8,12.7,0.1,1
