PDT Number,using backup body themistor,Date & Time of PDT,Depth (m),Minimum Temperature ,Maximum Temperature,Mean Temperature,Delta Temperature,repeats
79,n/a,3/13/2004 18:00,,,,,,
80,n/a,3/14/2004 18:00,0,12.8,13,12.9,0.0999999,1
80,n/a,3/14/2004 18:00,4,12.8,13,12.9,0.0999999,1
80,n/a,3/14/2004 18:00,80,12.8,12.8,12.8,0,1
80,n/a,3/14/2004 18:00,108,12.8,12.8,12.8,0,1
80,n/a,3/14/2004 18:00,,,,,,
80,n/a,3/14/2004 18:00,,,,,,
80,n/a,3/14/2004 18:00,,,,,,
80,n/a,3/14/2004 18:00,,,,,,
81,n/a,3/15/2004 18:00,0,13.2,13.4,13.3,0.0999999,1
81,n/a,3/15/2004 18:00,4,13.2,13.4,13.3,0.0999999,1
81,n/a,3/15/2004 18:00,88,12.8,13.2,13,0.1999998,1
81,n/a,3/15/2004 18:00,148,12.8,13.2,13,0.1999998,1
81,n/a,3/15/2004 18:00,208,12.6,12.6,12.6,0,1
81,n/a,3/15/2004 18:00,284,12.4,12.4,12.4,0,1
81,n/a,3/15/2004 18:00,336,12.2,12.2,12.2,0,1
81,n/a,3/15/2004 18:00,408,12,12,12,0,1
82,n/a,3/19/2004 6:00,0,15.6,15.6,15.6,0,1
82,n/a,3/19/2004 6:00,36,15.2,15.4,15.3,0.0999999,1
82,n/a,3/19/2004 6:00,60,15,15.4,15.2,0.1999998,1
82,n/a,3/19/2004 6:00,68,14.8,15.4,15.1,0.2999997,1
82,n/a,3/19/2004 6:00,108,14.6,15.2,14.9,0.3,1
82,n/a,3/19/2004 6:00,128,14.4,15.2,14.8,0.4,1
82,n/a,3/19/2004 6:00,152,14,14.8,14.4,0.4,1
82,n/a,3/19/2004 6:00,180,13.8,14.2,14,0.2,1
83,n/a,3/19/2004 18:00,0,15.4,15.6,15.5,0.1000004,1
83,n/a,3/19/2004 18:00,56,15,15.4,15.2,0.1999998,1
83,n/a,3/19/2004 18:00,96,14.8,15.4,15.1,0.2999997,1
83,n/a,3/19/2004 18:00,172,13.8,14.6,14.2,0.4000001,1
83,n/a,3/19/2004 18:00,,,,,,
83,n/a,3/19/2004 18:00,,,,,,
83,n/a,3/19/2004 18:00,,,,,,
83,n/a,3/19/2004 18:00,,,,,,
84,n/a,3/20/2004 18:00,0,15.6,16.4,16,0.3999996,1
84,n/a,3/20/2004 18:00,4,15.6,16.4,16,0.3999996,1
84,n/a,3/20/2004 18:00,68,15.2,16,15.6,0.4000001,1
84,n/a,3/20/2004 18:00,80,15.2,16,15.6,0.4000001,1
84,n/a,3/20/2004 18:00,100,15.2,15.4,15.3,0.1,1
84,n/a,3/20/2004 18:00,124,15.2,15.6,15.4,0.2,1
84,n/a,3/20/2004 18:00,156,14.4,14.4,14.4,0,1
84,n/a,3/20/2004 18:00,192,13.8,13.8,13.8,0,1
85,n/a,3/22/2004 18:00,0,16.6,17.6,17.1,0.5,1
85,n/a,3/22/2004 18:00,4,16.6,17.6,17.1,0.5,1
85,n/a,3/22/2004 18:00,36,17,17,17,0,1
85,n/a,3/22/2004 18:00,56,17,17,17,0,1
85,n/a,3/22/2004 18:00,72,17,17,17,0,1
85,n/a,3/22/2004 18:00,84,16.8,16.8,16.8,0,1
85,n/a,3/22/2004 18:00,104,16.2,16.4,16.3,0.1,1
85,n/a,3/22/2004 18:00,120,16,16.2,16.1,0.1,1
86,n/a,3/23/2004 6:00,,,,,,
86,n/a,3/23/2004 6:00,,,,,,
86,n/a,3/23/2004 6:00,,,,,,
86,n/a,3/23/2004 6:00,,,,,,
86,n/a,3/23/2004 6:00,100,17.6,17.6,17.6,0,1
86,n/a,3/23/2004 6:00,128,16.8,17.6,17.2,0.4,1
86,n/a,3/23/2004 6:00,168,15.4,15.4,15.4,0,1
86,n/a,3/23/2004 6:00,188,15.2,15.4,15.3,0.1,1
87,n/a,3/23/2004 18:00,0,17.2,17.6,17.4,0.1999998,1
87,n/a,3/23/2004 18:00,4,17.2,17.6,17.4,0.1999998,1
87,n/a,3/23/2004 18:00,100,16.4,17.6,17,0.6000004,1
87,n/a,3/23/2004 18:00,128,16.2,17.6,16.9,0.6999998,1
87,n/a,3/23/2004 18:00,160,16.4,17.2,16.8,0.4,1
87,n/a,3/23/2004 18:00,204,15,15.4,15.2,0.2,1
87,n/a,3/23/2004 18:00,284,13.8,14.2,14,0.2,1
87,n/a,3/23/2004 18:00,312,14,14,14,0,1
88,n/a,3/25/2004 6:00,0,16.4,17.6,17,0.6000004,2
88,n/a,3/25/2004 6:00,4,16.6,17.6,17.1,0.5,2
88,n/a,3/25/2004 6:00,72,16.4,16.6,16.5,0.1000004,2
88,n/a,3/25/2004 6:00,80,16.2,16.6,16.4,0.1999998,2
88,n/a,3/25/2004 6:00,112,15.8,16.4,16.1,0.3,2
88,n/a,3/25/2004 6:00,140,15.2,16,15.6,0.4,2
88,n/a,3/25/2004 6:00,168,14.4,14.8,14.6,0.2,2
88,n/a,3/25/2004 6:00,208,14,14.2,14.1,0.1,2
89,n/a,3/25/2004 18:00,0,17.4,17.6,17.5,0.1000004,1
89,n/a,3/25/2004 18:00,4,17.4,17.6,17.5,0.1000004,1
89,n/a,3/25/2004 18:00,64,17.4,17.6,17.5,0.1000004,1
89,n/a,3/25/2004 18:00,128,16,17.4,16.7,0.6999998,1
89,n/a,3/25/2004 18:00,144,16,17.4,16.7,0.7,1
89,n/a,3/25/2004 18:00,180,15.4,15.6,15.5,0.1,1
89,n/a,3/25/2004 18:00,208,15.2,15.2,15.2,0,1
89,n/a,3/25/2004 18:00,256,14.6,14.6,14.6,0,1
90,n/a,3/26/2004 18:00,0,17.2,17.4,17.3,0.09999943,1
90,n/a,3/26/2004 18:00,40,17.2,17.4,17.3,0.09999943,1
90,n/a,3/26/2004 18:00,72,17.2,17.4,17.3,0.09999943,1
90,n/a,3/26/2004 18:00,104,17,17.4,17.2,0.1999998,1
90,n/a,3/26/2004 18:00,128,17,17.4,17.2,0.2,1
90,n/a,3/26/2004 18:00,168,16,16.6,16.3,0.3,1
90,n/a,3/26/2004 18:00,208,15.2,15.4,15.3,0.1,1
90,n/a,3/26/2004 18:00,252,14.8,14.8,14.8,0,1
91,n/a,3/27/2004 18:00,68,17.4,17.4,17.4,0,1
91,n/a,3/27/2004 18:00,148,17,17.4,17.2,0.1999998,1
91,n/a,3/27/2004 18:00,360,13.4,13.8,13.6,0.2000003,1
91,n/a,3/27/2004 18:00,380,13.2,13.4,13.3,0.0999999,1
91,n/a,3/27/2004 18:00,580,11.6,11.8,11.7,0.1,1
91,n/a,3/27/2004 18:00,672,11,11.2,11.1,0.1,1
91,n/a,3/27/2004 18:00,724,11,11,11,0,1
91,n/a,3/27/2004 18:00,888,10.6,10.8,10.7,0.1,1
92,n/a,3/28/2004 6:00,0,17.4,17.4,17.4,0,1
92,n/a,3/28/2004 6:00,124,17,17.4,17.2,0.1999998,1
92,n/a,3/28/2004 6:00,164,16.4,17.4,16.9,0.5,1
92,n/a,3/28/2004 6:00,232,14.8,15.2,15,0.1999998,1
92,n/a,3/28/2004 6:00,,,,,,
92,n/a,3/28/2004 6:00,,,,,,
92,n/a,3/28/2004 6:00,,,,,,
92,n/a,3/28/2004 6:00,,,,,,
93,n/a,3/29/2004 6:00,0,16,17,16.5,0.5,1
93,n/a,3/29/2004 6:00,4,16.4,17,16.7,0.3000002,1
93,n/a,3/29/2004 6:00,96,16,16.6,16.3,0.3000002,1
93,n/a,3/29/2004 6:00,108,16,16.4,16.2,0.1999998,1
93,n/a,3/29/2004 6:00,180,14.6,14.8,14.7,0.1,1
93,n/a,3/29/2004 6:00,196,14.6,14.6,14.6,0,1
93,n/a,3/29/2004 6:00,256,13.8,13.8,13.8,0,1
93,n/a,3/29/2004 6:00,296,13.4,13.4,13.4,0,1
94,n/a,3/29/2004 18:00,,,,,,
94,n/a,3/29/2004 18:00,,,,,,
94,n/a,3/29/2004 18:00,,,,,,
94,n/a,3/29/2004 18:00,,,,,,
94,n/a,3/29/2004 18:00,264,14,14.2,14.1,0.1,1
94,n/a,3/29/2004 18:00,360,13,13,13,0,1
94,n/a,3/29/2004 18:00,404,12.6,12.6,12.6,0,1
94,n/a,3/29/2004 18:00,504,12,12,12,0,1
95,n/a,3/30/2004 18:00,0,15.6,15.8,15.7,0.0999999,1
95,n/a,3/30/2004 18:00,40,15.4,15.8,15.6,0.2000003,1
95,n/a,3/30/2004 18:00,44,15.4,15.8,15.6,0.2000003,1
95,n/a,3/30/2004 18:00,96,15.4,15.8,15.6,0.2000003,1
95,n/a,3/30/2004 18:00,112,15.4,15.8,15.6,0.2,1
95,n/a,3/30/2004 18:00,136,15.4,15.6,15.5,0.1,1
95,n/a,3/30/2004 18:00,164,14.6,15.4,15,0.4,1
95,n/a,3/30/2004 18:00,204,14,14,14,0,1
96,n/a,3/31/2004 6:00,0,15.2,16,15.6,0.4000001,1
96,n/a,3/31/2004 6:00,4,15.2,16,15.6,0.4000001,1
96,n/a,3/31/2004 6:00,76,15.2,15.4,15.3,0.0999999,1
96,n/a,3/31/2004 6:00,80,15.4,15.4,15.4,0,1
96,n/a,3/31/2004 6:00,116,15.4,15.4,15.4,0,1
96,n/a,3/31/2004 6:00,144,15.4,15.4,15.4,0,1
96,n/a,3/31/2004 6:00,200,14,14,14,0,1
96,n/a,3/31/2004 6:00,220,13.8,13.8,13.8,0,1
97,n/a,3/31/2004 18:00,0,15.2,15.4,15.3,0.0999999,2
97,n/a,3/31/2004 18:00,4,15.2,15.4,15.3,0.0999999,2
97,n/a,3/31/2004 18:00,80,15.2,15.4,15.3,0.0999999,2
97,n/a,3/31/2004 18:00,112,15.2,15.4,15.3,0.0999999,2
97,n/a,3/31/2004 18:00,120,15.2,15.4,15.3,0.1,2
97,n/a,3/31/2004 18:00,152,14.6,15.4,15,0.4,2
97,n/a,3/31/2004 18:00,196,13.8,15.4,14.6,0.8,2
97,n/a,3/31/2004 18:00,224,13.6,13.6,13.6,0,2
98,n/a,4/1/2004 6:00,0,15.2,15.4,15.3,0.0999999,2
98,n/a,4/1/2004 6:00,4,15.2,15.4,15.3,0.0999999,2
98,n/a,4/1/2004 6:00,64,15.4,15.4,15.4,0,2
98,n/a,4/1/2004 6:00,84,15.2,15.4,15.3,0.0999999,2
98,n/a,4/1/2004 6:00,136,15.2,15.4,15.3,0.1,2
98,n/a,4/1/2004 6:00,140,15.2,15.4,15.3,0.1,2
98,n/a,4/1/2004 6:00,188,15.2,15.4,15.3,0.1,2
98,n/a,4/1/2004 6:00,212,14.2,14.2,14.2,0,2
99,n/a,4/1/2004 18:00,0,14.6,15.4,15,0.3999996,1
99,n/a,4/1/2004 18:00,4,14.6,15.4,15,0.3999996,1
99,n/a,4/1/2004 18:00,56,15,15.4,15.2,0.1999998,1
99,n/a,4/1/2004 18:00,80,14.8,15.4,15.1,0.2999997,1
99,n/a,4/1/2004 18:00,104,14.8,15.4,15.1,0.3,1
99,n/a,4/1/2004 18:00,144,14.8,15.4,15.1,0.3,1
99,n/a,4/1/2004 18:00,160,14.8,15.4,15.1,0.3,1
99,n/a,4/1/2004 18:00,200,15.2,15.2,15.2,0,1
100,n/a,4/2/2004 6:00,0,14.6,15,14.8,0.1999998,2
100,n/a,4/2/2004 6:00,4,14.6,15,14.8,0.1999998,2
100,n/a,4/2/2004 6:00,128,14.8,15,14.9,0.0999999,2
100,n/a,4/2/2004 6:00,136,14.8,15,14.9,0.0999999,2
100,n/a,4/2/2004 6:00,216,13.6,14,13.8,0.2,2
100,n/a,4/2/2004 6:00,280,13.2,13.4,13.3,0.1,2
100,n/a,4/2/2004 6:00,336,12.6,12.8,12.7,0.1,2
100,n/a,4/2/2004 6:00,376,12.2,12.2,12.2,0,2
101,n/a,4/2/2004 18:00,0,14.8,15,14.9,0.0999999,1
101,n/a,4/2/2004 18:00,52,14.8,15,14.9,0.0999999,1
101,n/a,4/2/2004 18:00,104,14.8,14.8,14.8,0,1
101,n/a,4/2/2004 18:00,136,14.8,15,14.9,0.0999999,1
101,n/a,4/2/2004 18:00,148,14.8,15,14.9,0.1,1
101,n/a,4/2/2004 18:00,220,13.4,13.8,13.6,0.2,1
101,n/a,4/2/2004 18:00,248,13.2,13.4,13.3,0.1,1
101,n/a,4/2/2004 18:00,292,12.8,13,12.9,0.1,1
102,n/a,4/3/2004 6:00,0,14.4,15,14.7,0.3000002,1
102,n/a,4/3/2004 6:00,40,14.2,14.8,14.5,0.3000002,1
102,n/a,4/3/2004 6:00,108,13.8,15,14.4,0.5999999,1
102,n/a,4/3/2004 6:00,144,13.8,15,14.4,0.5999999,1
102,n/a,4/3/2004 6:00,168,13.4,14.8,14.1,0.7,1
102,n/a,4/3/2004 6:00,244,12.8,12.8,12.8,0,1
102,n/a,4/3/2004 6:00,272,12.6,13.2,12.9,0.3,1
102,n/a,4/3/2004 6:00,332,12.8,12.8,12.8,0,1
103,n/a,4/3/2004 18:00,16,14.2,14.2,14.2,0,1
103,n/a,4/3/2004 18:00,60,13.8,14.2,14,0.1999998,1
103,n/a,4/3/2004 18:00,68,13.8,14.2,14,0.1999998,1
103,n/a,4/3/2004 18:00,104,13.8,14.2,14,0.1999998,1
103,n/a,4/3/2004 18:00,148,13.2,14.2,13.7,0.5,1
103,n/a,4/3/2004 18:00,168,13.8,14,13.9,0.1,1
103,n/a,4/3/2004 18:00,224,12.8,13,12.9,0.1,1
103,n/a,4/3/2004 18:00,240,12.6,12.8,12.7,0.1,1
104,n/a,4/4/2004 18:00,12,14.6,14.6,14.6,0,1
104,n/a,4/4/2004 18:00,52,14.2,14.4,14.3,0.0999999,1
104,n/a,4/4/2004 18:00,96,14.2,14.4,14.3,0.0999999,1
104,n/a,4/4/2004 18:00,160,13.8,14.4,14.1,0.2999997,1
104,n/a,4/4/2004 18:00,,,,,,
104,n/a,4/4/2004 18:00,,,,,,
104,n/a,4/4/2004 18:00,,,,,,
104,n/a,4/4/2004 18:00,,,,,,
105,n/a,4/5/2004 6:00,0,14.4,15.2,14.8,0.4000001,1
105,n/a,4/5/2004 6:00,4,14.4,15.2,14.8,0.4000001,1
105,n/a,4/5/2004 6:00,92,14,14.6,14.3,0.3000002,1
105,n/a,4/5/2004 6:00,140,14,14.6,14.3,0.3000002,1
105,n/a,4/5/2004 6:00,156,14,14.6,14.3,0.3,1
105,n/a,4/5/2004 6:00,184,13.4,14.4,13.9,0.5,1
105,n/a,4/5/2004 6:00,276,12.6,12.8,12.7,0.1,1
105,n/a,4/5/2004 6:00,280,12.6,12.6,12.6,0,1
106,n/a,4/5/2004 18:00,0,14.8,15,14.9,0.0999999,1
106,n/a,4/5/2004 18:00,36,14.6,14.8,14.7,0.0999999,1
106,n/a,4/5/2004 18:00,80,14.4,14.8,14.6,0.2000003,1
106,n/a,4/5/2004 18:00,152,14.4,14.6,14.5,0.1000004,1
106,n/a,4/5/2004 18:00,168,14.4,14.4,14.4,0,1
106,n/a,4/5/2004 18:00,220,13.2,13.2,13.2,0,1
106,n/a,4/5/2004 18:00,276,12.8,12.8,12.8,0,1
106,n/a,4/5/2004 18:00,332,12.4,12.4,12.4,0,1
107,n/a,4/6/2004 6:00,0,14.8,15.2,15,0.1999998,2
107,n/a,4/6/2004 6:00,20,14.8,15,14.9,0.0999999,2
107,n/a,4/6/2004 6:00,52,14.6,15,14.8,0.1999998,2
107,n/a,4/6/2004 6:00,88,14.6,15,14.8,0.1999998,2
107,n/a,4/6/2004 6:00,112,14.6,15,14.8,0.2,2
107,n/a,4/6/2004 6:00,148,14.4,14.8,14.6,0.2,2
107,n/a,4/6/2004 6:00,152,14.4,14.8,14.6,0.2,2
107,n/a,4/6/2004 6:00,192,13.8,14.4,14.1,0.3,2
108,n/a,4/6/2004 18:00,0,15,15.6,15.3,0.3000002,2
108,n/a,4/6/2004 18:00,4,15,15.6,15.3,0.3000002,2
108,n/a,4/6/2004 18:00,48,15,15.6,15.3,0.3000002,2
108,n/a,4/6/2004 18:00,72,14.8,15.6,15.2,0.4000001,2
108,n/a,4/6/2004 18:00,104,14.8,15,14.9,0.1,2
108,n/a,4/6/2004 18:00,132,14.6,15.4,15,0.4,2
108,n/a,4/6/2004 18:00,144,14.6,14.8,14.7,0.1,2
108,n/a,4/6/2004 18:00,176,14.8,14.8,14.8,0,2
109,n/a,4/7/2004 6:00,0,14.8,15.6,15.2,0.4000001,2
109,n/a,4/7/2004 6:00,12,14.8,15.6,15.2,0.4000001,2
109,n/a,4/7/2004 6:00,108,14.4,15.4,14.9,0.5,2
109,n/a,4/7/2004 6:00,132,14.4,15.2,14.8,0.4000001,2
109,n/a,4/7/2004 6:00,216,13.2,13.4,13.3,0.1,2
109,n/a,4/7/2004 6:00,240,13,13.2,13.1,0.1,2
109,n/a,4/7/2004 6:00,304,12.6,12.8,12.7,0.1,2
109,n/a,4/7/2004 6:00,364,12.2,12.2,12.2,0,2
110,n/a,4/8/2004 6:00,0,15.2,15.4,15.3,0.0999999,1
110,n/a,4/8/2004 6:00,0,15.2,15.4,15.3,0.0999999,1
110,n/a,4/8/2004 6:00,0,15.2,15.4,15.3,0.0999999,1
110,n/a,4/8/2004 6:00,0,15.2,15.4,15.3,0.0999999,1
110,n/a,4/8/2004 6:00,0,15.2,15.4,15.3,0.1,1
110,n/a,4/8/2004 6:00,0,15.2,15.4,15.3,0.1,1
110,n/a,4/8/2004 6:00,0,15.2,15.4,15.3,0.1,1
110,n/a,4/8/2004 6:00,0,15.2,15.4,15.3,0.1,1
111,n/a,4/9/2004 18:00,0,15.2,15.6,15.4,0.2000003,1
111,n/a,4/9/2004 18:00,0,15.2,15.6,15.4,0.2000003,1
111,n/a,4/9/2004 18:00,0,15.2,15.6,15.4,0.2000003,1
111,n/a,4/9/2004 18:00,0,15.2,15.6,15.4,0.2000003,1
111,n/a,4/9/2004 18:00,0,15.2,15.6,15.4,0.2,1
111,n/a,4/9/2004 18:00,0,15.2,15.6,15.4,0.2,1
111,n/a,4/9/2004 18:00,0,15.2,15.6,15.4,0.2,1
111,n/a,4/9/2004 18:00,0,15.2,15.6,15.4,0.2,1
112,n/a,4/10/2004 6:00,0,15.6,15.8,15.7,0.0999999,1
112,n/a,4/10/2004 6:00,0,15.6,15.8,15.7,0.0999999,1
112,n/a,4/10/2004 6:00,0,15.6,15.8,15.7,0.0999999,1
112,n/a,4/10/2004 6:00,0,15.6,15.8,15.7,0.0999999,1
112,n/a,4/10/2004 6:00,0,15.6,15.8,15.7,0.1,1
112,n/a,4/10/2004 6:00,0,15.6,15.8,15.7,0.1,1
112,n/a,4/10/2004 6:00,0,15.6,15.8,15.7,0.1,1
112,n/a,4/10/2004 6:00,0,15.6,15.8,15.7,0.1,1
