datesec,lon,lat,lon025,lat025,lon5,lat5,lon975,lat975,mplon,mplat,id
03/31/2017 05:00,-6.004399607,45.42848594,-6.5511315,44.6849975,-6.005225,45.417,-5.44780325,46.3407125,-6.03516123287671,45.2393311154599,511603400
04/01/2017 05:00,-6.318213894,45.56052177,-6.86433075,44.7702925,-6.317325,45.55175,-5.75541325,46.563805,-6.28123522504892,45.375539334638,511603400
04/02/2017 05:00,-6.913468587,45.76304432,-7.44895,44.94189,-6.916245,45.7674,-6.3710185,46.60801,-6.93802747553816,45.7484876712329,511603400
04/03/2017 05:00,-7.341481927,45.9383576,-7.88711625,45.1209925,-7.33891,45.9375,-6.79817375,46.7300025,-7.30639299412916,45.9001136986301,511603400
04/04/2017 05:00,-7.315465127,46.09073996,-7.86786175,45.2809975,-7.31517,46.08915,-6.761909,46.9108125,-7.29706894324853,46.0128876712329,511603400
04/05/2017 05:00,-6.977756472,46.27731238,-7.52415625,45.41889,-6.97553,46.2773,-6.46712425,47.1055325,-7.00353665362035,46.4541342465753,511603400
04/06/2017 05:00,-6.566319416,46.49272922,-7.138332,45.5167875,-6.56576,46.5027,-6.024387,47.27582,-6.56507260273973,46.5868522504892,511603400
04/07/2017 05:00,-6.243683016,46.68251705,-6.8131415,45.6652,-6.243465,46.6952,-5.67405775,47.4415,-6.25143015655577,46.8743712328767,511603400
04/08/2017 05:00,-6.171685422,46.78517953,-6.73976175,45.8128675,-6.172085,46.78615,-5.618869,47.63331,-6.21655831702544,46.7027078277887,511603400
04/09/2017 05:00,-6.162472013,46.80462015,-6.7159185,45.935795,-6.16107,46.8063,-5.60397725,47.6909275,-6.11585348336595,46.7776446183953,511603400
04/10/2017 05:00,-5.630292861,46.79478425,-6.17762,45.9335875,-5.63133,46.80195,-5.07677975,47.5633225,-5.65604072407045,46.8338945205479,511603400
04/11/2017 05:00,-4.920876336,46.77508928,-5.46201325,45.9168,-4.921045,46.7767,-4.36770725,47.503405,-4.91940199608611,46.8726536203523,511603400
04/12/2017 05:00,-4.449800272,46.75615906,-4.9958145,45.88679,-4.44762,46.7663,-3.93547225,47.46222,-4.38643753424657,46.7893904109589,511603400
04/13/2017 05:00,-4.209148651,46.7366184,-4.750421,45.8709,-4.20905,46.7443,-3.697158,47.439615,-4.16498250489237,46.8023632093933,511603400
04/14/2017 05:00,-4.008117752,46.7261379,-4.533471,45.879995,-4.0092,46.73,-3.478949,47.403405,-4.07487849315068,46.7891786692759,511603400
04/15/2017 05:00,-3.968622306,46.68900519,-4.50141125,45.933775,-3.9682,46.689,-3.45808925,47.3991075,-3.92900174168297,46.6597332681018,511603400
04/16/2017 05:00,-4.205536026,46.62364313,-4.74055175,45.9153975,-4.206555,46.6231,-3.675937,47.351705,-4.2290623483366,46.6251602739726,511603400
04/17/2017 05:00,-4.398842971,46.56340293,-4.9121655,45.8425775,-4.39757,46.5634,-3.8709805,47.3141,-4.34377671232877,46.5766369863014,511603400
04/18/2017 05:00,-4.523812499,46.49858049,-5.061053,45.7524925,-4.524735,46.4909,-3.968743,47.2162075,-4.57777651663405,46.4155917808219,511603400
04/19/2017 05:00,-4.374704492,46.49134404,-4.92540725,45.6255975,-4.37659,46.4983,-3.81308325,47.2242,-4.45656019569472,46.6580336594912,511603400
04/20/2017 05:00,-4.305017916,46.48535438,-4.87070825,45.69059,-4.303555,46.4885,-3.789728,47.317015,-4.37496954990215,46.5049320939335,511603400
04/21/2017 05:00,-4.498489438,46.51499473,-5.014323,45.760995,-4.499095,46.51325,-3.98138625,47.3399,-4.47266988258317,46.5179712328767,511603400
04/22/2017 05:00,-5.113909125,46.57135017,-5.6438635,45.779895,-5.113865,46.5664,-4.59261925,47.3598075,-5.04773465753425,46.5017199608611,511603400
04/23/2017 05:00,-6.092444901,46.61135867,-6.64672075,45.841095,-6.090815,46.6063,-5.57484925,47.3915,-6.03835747553816,46.5419107632094,511603400
04/24/2017 05:00,-7.159152937,46.63498854,-7.727161,45.8908775,-7.158395,46.6336,-6.62171975,47.4384025,-7.15190733855186,46.4310021526419,511603400
04/25/2017 05:00,-7.894944834,46.67327537,-8.445273,45.884095,-7.895135,46.67335,-7.32444975,47.5042,-7.94832729941292,46.6794003913894,511603400
04/26/2017 05:00,-7.665367639,46.76355052,-8.20364975,45.9253,-7.665645,46.7677,-7.1100985,47.5565025,-7.71562829745597,46.8532369863014,511603400
04/27/2017 05:00,-7.169788666,46.96635154,-7.692091,46.0456875,-7.17006,46.9815,-6.618999,47.6960075,-7.08886410958904,47.1770917808219,511603400
04/28/2017 05:00,-7.229152382,47.14038882,-7.77380925,46.2117975,-7.228515,47.14725,-6.687714,47.823515,-7.20012479452055,47.1592129158513,511603400
04/29/2017 05:00,-7.496055328,47.2259553,-8.05703325,46.3699925,-7.49534,47.2297,-6.97947875,48.0105075,-7.45251898238748,47.0286526418787,511603400
04/30/2017 05:00,-8.114645603,47.25452864,-8.65366175,46.435985,-8.114355,47.2521,-7.5820305,48.1445025,-8.11338074363992,47.1602054794521,511603400
05/01/2017 05:00,-8.456982739,47.21376996,-9.010753,46.4200975,-8.45699,47.19925,-7.91150775,48.127705,-8.46562193737769,47.1463512720157,511603400
05/02/2017 05:00,-8.373457038,47.13593279,-8.940741,46.338495,-8.374765,47.135,-7.7946875,48.031905,-8.46257520547945,47.194198630137,511603400
05/03/2017 05:00,-8.169868018,47.01997263,-8.7099415,46.228195,-8.169515,47.01505,-7.60276225,47.8762075,-8.19826052837573,46.8973342465753,511603400
05/04/2017 05:00,-8.199624362,46.85301311,-8.74541125,46.142195,-8.197635,46.8511,-7.65517825,47.6317,-8.11198915851272,46.7797367906067,511603400
05/05/2017 05:00,-8.167823199,46.65163545,-8.71734225,46.0303975,-8.167,46.65395,-7.6134145,47.3600025,-8.20752567514677,46.6682890410959,511603400
05/06/2017 05:00,-8.476437886,46.43884165,-9.02059025,45.788585,-8.47472,46.4338,-7.943445,47.1884025,-8.38334698630137,46.3256360078278,511603400
05/07/2017 05:00,-9.565489144,46.16638317,-10.0914175,45.470995,-9.56525,46.165,-9.0476015,47.020905,-9.56044191780822,46.2411618395303,511603400
05/08/2017 05:00,-10.36134934,45.80214096,-10.8859025,45.0055975,-10.361,45.79555,-9.833615,46.668905,-10.386626223092,45.6143273972603,511603400
05/09/2017 05:00,-10.28946006,45.38486257,-10.820205,44.5335625,-10.2897,45.3806,-9.7494975,46.175115,-10.3297611741683,45.3935454011742,511603400
05/10/2017 05:00,-10.160946424,44.87678002,-10.694505,43.978095,-10.1594,44.8773,-9.62885925,45.6467025,-10.132596555773,45.0695418786693,511603400
05/11/2017 05:00,-10.27663705,44.21860949,-10.8174075,43.2507725,-10.27735,44.2188,-9.7425435,44.9940225,-10.3122621330724,44.1114943248532,511603400
05/12/2017 05:00,-10.30122406,43.40908788,-10.847605,42.4895925,-10.3011,43.4118,-9.757348,44.2331025,-10.3192508023483,43.4967894324853,511603400
05/13/2017 05:00,-10.025633207,42.44533379,-10.6096025,41.51349,-10.0264,42.4524,-9.4914,43.3180075,-10.0266086692759,42.5350945205479,511603400
05/14/2017 05:00,-9.953000023,41.29828288,-10.5153,40.402185,-9.95156,41.30395,-9.40066,42.2387225,-9.94037796477495,41.3858708414873,511603400
05/15/2017 05:00,-10.27833572,39.89323491,-10.97356,39.1064975,-10.27875,39.8909,-9.65711,41.0463075,-10.2867928767123,39.9906937377691,511603400
05/16/2017 05:00,-10.116335616,38.35466133,-11.0675175,37.5844975,-10.10885,38.3482,-9.37625575,39.63721,-9.92063776908023,38.4118630136986,511603400
05/17/2017 05:00,-9.034087461,37.0180362,-10.2868125,36.3969,-9.03048,37.0118,-7.71226825,37.987705,-8.96952203522505,37.0113477495108,511603400
05/18/2017 05:00,-6.764304551,36.24906638,-8.56943475,35.978295,-6.763145,36.2418,-5.1078945,36.76901,-6.30550495107632,36.2069281800391,511603400
05/19/2017 05:00,-3.778986517,36.18548444,-5.695962,35.9150975,-3.790465,36.1845,-2.064317,36.5577075,-4.23635080234834,36.1794299412916,511603400
05/20/2017 05:00,-0.56450706176634,36.6236507,-2.42687225,36.1523975,-0.5445995,36.62065,1.0506305,37.2507075,-0.348229589041096,36.598857925636,511603400
05/21/2017 05:00,2.603409752,37.22353519,0.93096675,36.7709,2.602095,37.22135,3.99092775,38.0176175,2.58158125048924,37.1341996086106,511603400
05/22/2017 05:00,5.586448096,37.77856506,4.4646335,37.2772975,5.589415,37.7784,6.76315225,38.5806375,5.73230863013699,37.7960547945206,511603400
05/23/2017 05:00,8.246906723,38.2579323,7.239295,37.61678,8.24388,38.2556,9.28667075,38.9055125,8.1184224853229,38.3214291585127,511603400
05/24/2017 05:00,10.5838409,38.5821444,9.4634325,38.0167975,10.5843,38.5793,11.5702025,39.119005,10.508287592955,38.5630988258317,511603400
05/25/2017 05:00,12.81824917,38.67643378,11.7154675,38.3399975,12.82415,38.672,13.8275,39.12781,12.8673767123288,38.5842594911937,511603400
05/26/2017 05:00,14.53542186,38.52676013,13.7387975,38.2801975,14.5368,38.5244,15.1930175,38.8514125,14.6681904109589,38.481240704501,511603400
05/27/2017 05:00,14.82638446,38.31063085,14.7521975,38.2136975,14.8262,38.30955,14.9022025,38.4588025,14.8236649706458,38.3082774951076,511603400
05/28/2017 05:00,13.58690678,38.27352337,13.5113975,38.2069,13.5868,38.2723,13.6614,38.387405,13.5778088062622,38.2619054794521,511603400
05/29/2017 05:00,15.09186298,38.24552005,15.0111,38.202,15.0918,38.2433,15.1695025,38.3766,15.0909483365949,38.2077767123288,511603400
05/30/2017 05:00,15.27701103,38.34405808,15.2017,38.2151,15.277,38.3374,15.3501,38.539205,15.2810250489237,38.2717506849315,511603400
05/31/2017 05:00,15.93383489,38.79278696,15.8760975,38.6318,15.93455,38.7925,15.9589,38.9629025,15.9548205479452,38.7627821917808,511603400
06/01/2017 05:00,15.78100319,39.02190304,15.4480925,38.7348975,15.7837,39.02165,16.0764,39.3159,15.7847048923679,39.0422632093933,511603400
06/02/2017 05:00,15.89930916,38.49527215,15.828,38.4805,15.8995,38.4944,15.9538,38.5491,15.9088493150685,38.4823569471624,511603400
06/03/2017 05:00,16.03951627,37.55948733,15.5034,37.2195975,16.0392,37.55955,16.7053125,37.883705,16.0740747553816,37.5301467710372,511603400
06/04/2017 05:00,16.14696926,37.23977555,15.4609925,36.5680825,16.1442,37.237,17.230415,37.8789175,16.1888853228963,37.158395890411,511603400
06/05/2017 05:00,16.19781026,37.24597668,15.4794775,36.4588825,16.202,37.2446,17.21823,37.9611,16.2214618395303,37.2227757338552,511603400
06/06/2017 05:00,16.14033236,37.40529471,15.498795,36.659795,16.13385,37.40475,16.943305,38.0457,16.1379307240705,37.4451776908023,511603400
06/07/2017 05:00,15.99874135,37.63495772,15.478895,37.012695,15.9932,37.63785,16.7040125,38.098805,15.9615035225049,37.5962293542074,511603400
06/08/2017 05:00,15.74193372,37.94151893,15.459,37.6380975,15.74065,37.9432,16.1621025,38.1488,15.679153816047,37.9505046966732,511603400
06/09/2017 05:00,15.16493703,38.34514696,14.8394925,38.2272,15.16745,38.3436,15.3675,38.5313,15.1977890410959,38.3320788649706,511603400
06/10/2017 05:00,15.00103694,38.49707564,14.340385,38.2445,15.0039,38.4957,15.5083,38.830305,15.0084618395303,38.4136326810176,511603400
06/11/2017 05:00,15.22127063,38.53224468,14.8509975,38.2995,15.2217,38.5331,15.5991,38.7929,15.2238953033268,38.5421739726027,511603400
06/12/2017 05:00,15.10512674,38.70336149,14.2415975,38.2758975,15.108,38.6972,15.8133025,39.294,15.2294162426614,38.628733072407,511603400
06/13/2017 05:00,14.8920033,38.85419038,13.8320925,38.2998,14.8949,38.84955,15.7779025,39.7133075,14.9777005870841,38.7268170254403,511603400
06/14/2017 05:00,14.64064641,38.97741604,13.71879,38.32949,14.64155,38.9864,15.481605,39.91991,14.6556894324853,39.1446677103718,511603400
06/15/2017 05:00,14.38495025,39.05313537,13.47699,38.36979,14.3887,39.0477,15.196325,40.0791,14.4292056751468,38.9156242661448,511603400
06/16/2017 05:00,14.02201937,39.01983814,12.9501,38.4440925,14.0285,38.9949,14.8798075,40.03302,14.2054452054795,38.8444929549902,511603400
06/17/2017 05:00,13.40291633,38.90800414,12.4040975,37.987695,13.4177,38.8916,14.18611,39.9044025,13.6297205479452,38.7965391389432,511603400
06/18/2017 05:00,12.72182853,38.70224532,12.1306975,37.4414975,12.67215,38.70565,13.4954,39.6486,12.5241399217221,38.407766927593,511603400
06/19/2017 05:00,12.53317791,38.478081,11.880195,37.3452975,12.5039,38.47575,13.3438025,39.3,12.3583506849315,38.5454851272016,511603400
06/20/2017 05:00,12.12865125,38.24063471,11.090285,37.1675975,12.1288,38.23665,13.2792025,39.1278,12.1166119373777,38.1619951076321,511603400
06/21/2017 05:00,11.80499148,37.98984,10.591495,37.1355875,11.81515,37.9823,13.01261,38.999625,11.9909950684932,37.956788258317,511603400
06/22/2017 05:00,11.70201597,37.80202603,10.466,37.1443975,11.7038,37.7953,12.67241,38.728705,11.9968739726027,37.4884164383562,511603400
06/23/2017 05:00,11.80291875,37.71219608,10.83698,37.17059,11.80465,37.7144,12.5392025,38.3284025,11.915282778865,37.8030264187867,511603400
06/24/2017 05:00,11.98585787,37.70159676,11.5315925,37.435795,11.9852,37.7009,12.4072025,37.9851025,11.9774360078278,37.714384148728,511603400
06/25/2017 05:00,12.11044837,37.74238411,11.7545975,37.5457975,12.1117,37.7425,12.4179025,37.952305,12.135895890411,37.7550825831703,511603400
06/26/2017 05:00,12.2270659,37.71941693,11.9065,37.5291,12.2276,37.71975,12.5066,37.9203025,12.2368802348337,37.7466060665362,511603400
06/27/2017 05:00,12.31575461,37.61572032,11.9985925,37.4266,12.3155,37.6158,12.587,37.8038025,12.3711031311155,37.6173608610568,511603400
06/28/2017 05:00,12.59848245,37.51416839,12.3023,37.3338,12.5965,37.5152,12.918305,37.6615,12.5941510763209,37.538004109589,511603400
06/29/2017 05:00,12.80703045,37.47615035,12.4728,37.2863,12.8072,37.4773,13.1313025,37.6184025,12.849097260274,37.48654481409,511603400
06/30/2017 05:00,12.89571985,37.44833011,12.586395,37.25439,12.8959,37.4487,13.1981075,37.6046,12.8832998043053,37.4578191780822,511603400
07/01/2017 05:00,12.9839475,37.44496799,12.6653975,37.2616,12.98365,37.4453,13.2924025,37.5991,13.0030232876712,37.4641291585127,511603400
07/02/2017 05:00,12.99069495,37.43815978,12.6346975,37.2283975,12.9916,37.4389,13.2884075,37.604005,13.016059295499,37.4648616438356,511603400
07/03/2017 05:00,12.88190764,37.34874661,12.37249,37.0962,12.8835,37.34935,13.3116,37.5635,12.961985518591,37.3667853228963,511603400
07/04/2017 05:00,12.77230378,37.24700238,11.6893975,36.740195,12.77765,37.24685,13.5394175,37.6001,13.122402739726,37.2479583170254,511603400
07/05/2017 05:00,12.94278063,37.15876373,12.1541925,36.7810925,12.9486,37.1591,13.562,37.4548,12.9948939334638,37.1270011741683,511603400
07/06/2017 05:00,13.08520484,37.08862726,12.382,36.6936875,13.08235,37.09065,13.7543075,37.4463,13.0756876712329,37.1304025440313,511603400
07/07/2017 05:00,13.2485167,37.00985389,12.8782,36.7705975,13.24845,37.0106,13.633605,37.2351025,13.2274839530333,37.019368297456,511603400
07/08/2017 05:00,13.50432912,36.93323546,13.1595875,36.7319975,13.5028,36.9338,13.8540025,37.1336025,13.4604675146771,36.9340320939335,511603400
07/09/2017 05:00,13.77706226,36.92535033,13.4671975,36.7251,13.77625,36.92525,14.1124075,37.129705,13.7551655577299,36.9028011741683,511603400
07/10/2017 05:00,13.81407402,36.91865187,13.4991,36.7208975,13.815,36.9181,14.1107025,37.1103,13.8633232876712,36.9092,511603400
07/11/2017 05:00,13.89437906,36.89080645,13.5720975,36.68799,13.8962,36.891,14.2069075,37.077605,13.9145054794521,36.9041712328767,511603400
07/12/2017 05:00,14.09791434,36.81686005,13.7858975,36.6130925,14.09945,36.8169,14.4022025,37.0094,14.1042778864971,36.7994812133072,511603400
07/13/2017 05:00,14.34772064,36.75599878,14.0356975,36.56889,14.3481,36.7558,14.6465,36.9543,14.3350863013699,36.771447553816,511603400
07/14/2017 05:00,14.53647549,36.63166159,14.1950975,36.4538975,14.5341,36.6324,14.8650025,36.8183,14.527118590998,36.6352354207436,511603400
07/15/2017 05:00,14.56798638,36.33324391,14.005995,36.1158975,14.5768,36.3329,15.0507025,36.5510025,14.8719514677104,36.3434821917808,511603400
07/16/2017 05:00,14.5289879,36.11307408,13.49889,35.689895,14.5514,36.1135,15.4299025,36.5460075,15.1059671232877,36.0998684931507,511603400
07/17/2017 05:00,14.51580945,35.87850507,13.663285,35.5754,14.50075,35.8792,15.2702025,36.24891,14.9853052837573,35.9317561643836,511603400
07/18/2017 05:00,14.51926791,35.73937835,13.6458975,35.3938875,14.51725,35.7393,15.350605,36.09321,14.5049876712329,35.6787624266145,511603400
07/19/2017 05:00,14.62528572,35.69702452,14.1577925,35.4760975,14.626,35.6981,15.0320025,35.9034,14.6035675146771,35.7137168297456,511603400
07/20/2017 05:00,14.68058064,35.69651862,14.3338,35.4886,14.6819,35.6966,15.0074,35.882905,14.6548884540117,35.7003622309198,511603400
07/21/2017 05:00,14.6333706,35.68660057,14.3138975,35.4838975,14.63415,35.6868,14.9342075,35.8735,14.6391516634051,35.6894870841487,511603400
07/22/2017 05:00,14.64110579,35.67644691,14.3217975,35.4764975,14.6414,35.6763,14.9634125,35.8687025,14.6417403131115,35.6659156555773,511603400
07/23/2017 05:00,14.59692508,35.62641972,14.2871,35.4279,14.5969,35.62625,14.9170125,35.8268,14.5950585127202,35.6461281800391,511603400
07/24/2017 05:00,14.38248822,35.63606501,14.063695,35.4328975,14.3815,35.6354,14.714305,35.8341,14.3520872798434,35.6226246575342,511603400
07/25/2017 05:00,14.44470442,35.66439035,14.1125,35.4649,14.44475,35.6645,14.7715,35.8581,14.4062774951076,35.6688266144814,511603400
07/26/2017 05:00,14.57333568,35.62695679,14.2339925,35.4290925,14.5745,35.6266,14.8893025,35.8256,14.5893307240705,35.6033414872798,511603400
07/27/2017 05:00,14.62826297,35.59234848,14.3164,35.3935,14.6273,35.5924,14.9552075,35.7951,14.5958320939335,35.5957500978474,511603400
07/28/2017 05:00,14.66147324,35.60665589,14.345395,35.4115975,14.6603,35.6063,14.9950025,35.8093025,14.6582518590998,35.6117031311155,511603400
07/29/2017 05:00,14.80376619,35.59322501,14.5040975,35.38919,14.803,35.5931,15.1473,35.7881,14.7805502935421,35.5652273972603,511603400
07/30/2017 05:00,14.73075201,35.66417445,14.4081975,35.4549,14.7307,35.66435,15.0470025,35.8507025,14.7183872798434,35.6553375733855,511603400
07/31/2017 05:00,14.66918592,35.72576882,14.3640975,35.5268,14.6676,35.72565,14.975305,35.9082025,14.6629976516634,35.7376354207436,511603400
08/01/2017 05:00,14.63732272,35.7506487,14.3459,35.5592975,14.6363,35.75125,14.9380025,35.9121,14.6355283757339,35.7552230919765,511603400
08/02/2017 05:00,14.65278369,35.80058676,14.3460975,35.6154,14.6525,35.8016,14.97931,35.9378,14.6129324853229,35.8100473581213,511603400
08/03/2017 05:00,14.62152614,35.80397863,14.2696975,35.6187975,14.6216,35.80505,14.947205,35.9350025,14.6627681017613,35.8358473581213,511603400
08/04/2017 05:00,14.37640451,35.80635127,13.940085,35.5646,14.37455,35.8079,14.8552025,36.008305,14.4091534246575,35.8256115459883,511603400
